ID,label
2998,0
2999,2
3000,2
3001,2
3002,0
3003,0
3004,0
3005,3
3006,1
3007,1
3008,0
3009,0
3010,0
3011,2
3012,2
3013,0
3014,6
3015,0
3016,3
3017,1
3018,3
3019,4
3020,0
3021,0
3022,2
3023,1
3024,1
3025,0
3026,0
3027,0
3028,0
3029,2
3030,0
3031,0
3032,0
3033,0
3034,4
3035,0
3036,0
3037,0
3038,2
3039,1
3040,1
3041,2
3042,0
3043,4
3044,1
3045,0
3046,3
3047,2
3048,2
3049,0
3050,0
3051,0
3052,0
3053,0
3054,2
3055,2
3056,1
3057,3
3058,2
3059,5
3060,2
3061,2
3062,5
3063,0
3064,4
3065,3
3066,1
3067,0
3068,0
3069,2
3070,0
3071,0
3072,0
3073,5
3074,1
3075,2
3076,8
3077,0
3078,3
3079,4
3080,2
3081,0
3082,0
3083,2
3084,3
3085,3
3086,1
3087,0
3088,0
3089,0
3090,3
3091,5
3092,0
3093,0
3094,2
3095,2
3096,2
3097,0
3098,0
3099,5
3100,2
3101,6
3102,4
3103,1
3104,2
3105,2
3106,0
3107,0
3108,0
3109,0
3110,3
3111,0
3112,0
3113,0
3114,0
3115,0
3116,2
3117,8
3118,0
3119,0
3120,4
3121,1
3122,0
3123,0
3124,0
3125,3
3126,2
3127,2
3128,0
3129,1
3130,0
3131,1
3132,0
3133,4
3134,0
3135,6
3136,3
3137,0
3138,0
3139,0
3140,5
3141,0
3142,0
3143,2
3144,1
3145,0
3146,0
3147,0
3148,0
3149,3
3150,1
3151,0
3152,1
3153,2
3154,0
3155,0
3156,0
3157,1
3158,2
3159,0
3160,0
3161,0
3162,0
3163,2
3164,8
3165,0
3166,0
3167,0
3168,0
3169,0
3170,2
3171,0
3172,0
3173,1
3174,2
3175,2
3176,5
3177,0
3178,0
3179,0
3180,6
3181,3
3182,0
3183,0
3184,0
3185,2
3186,0
3187,0
3188,5
3189,2
3190,0
3191,1
3192,0
3193,0
3194,0
3195,8
3196,2
3197,2
3198,3
3199,1
3200,0
3201,2
3202,4
3203,4
3204,0
3205,0
3206,0
3207,5
3208,2
3209,0
3210,1
3211,0
3212,0
3213,1
3214,2
3215,0
3216,0
3217,0
3218,2
3219,2
3220,0
3221,0
3222,0
3223,0
3224,1
3225,0
3226,8
3227,1
3228,0
3229,0
3230,0
3231,0
3232,0
3233,1
3234,0
3235,3
3236,0
3237,2
3238,0
3239,2
3240,1
3241,0
3242,4
3243,3
3244,2
3245,0
3246,1
3247,0
3248,2
3249,0
3250,2
3251,5
3252,2
3253,6
3254,0
3255,3
3256,0
3257,0
3258,3
3259,2
3260,3
3261,0
3262,0
3263,0
3264,2
3265,0
3266,0
3267,6
3268,0
3269,0
3270,1
3271,0
3272,0
3273,2
3274,3
3275,2
3276,0
3277,0
3278,0
3279,1
3280,0
3281,0
3282,1
3283,0
3284,0
3285,0
3286,0
3287,0
3288,4
3289,0
3290,3
3291,0
3292,0
3293,1
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,2
3301,0
3302,0
3303,1
3304,0
3305,2
3306,1
3307,1
3308,1
3309,1
3310,0
3311,0
3312,2
3313,0
3314,8
3315,0
3316,2
3317,0
3318,3
3319,0
3320,0
3321,6
3322,0
3323,2
3324,0
3325,0
3326,6
3327,3
3328,2
3329,1
3330,1
3331,0
3332,0
3333,1
3334,0
3335,1
3336,0
3337,2
3338,2
3339,2
3340,2
3341,0
3342,0
3343,2
3344,2
3345,0
3346,0
3347,2
3348,2
3349,2
3350,0
3351,0
3352,1
3353,3
3354,0
3355,2
3356,0
3357,1
3358,0
3359,2
3360,2
3361,0
3362,2
3363,2
3364,1
3365,0
3366,0
3367,4
3368,1
3369,2
3370,1
3371,2
3372,0
3373,0
3374,0
3375,0
3376,2
3377,2
3378,0
3379,0
3380,0
3381,1
3382,0
3383,0
3384,1
3385,6
3386,1
3387,1
3388,0
3389,0
3390,1
3391,0
3392,3
3393,2
3394,2
3395,0
3396,1
3397,5
3398,3
3399,0
3400,0
3401,0
3402,0
3403,4
3404,0
3405,6
3406,5
3407,0
3408,0
3409,0
3410,0
3411,4
3412,2
3413,0
3414,0
3415,0
3416,0
3417,2
3418,0
3419,0
3420,0
3421,0
3422,1
3423,0
3424,4
3425,2
3426,0
3427,0
3428,0
3429,0
3430,2
3431,0
3432,1
3433,0
3434,0
3435,0
3436,2
3437,1
3438,0
3439,0
3440,1
3441,1
3442,0
3443,0
3444,2
3445,6
3446,1
3447,3
3448,4
3449,0
3450,0
3451,5
3452,2
3453,1
3454,0
3455,3
3456,0
3457,3
3458,2
3459,2
3460,2
3461,6
3462,3
3463,5
3464,1
3465,0
3466,4
3467,3
3468,0
3469,1
3470,2
3471,1
3472,2
3473,2
3474,1
3475,0
3476,8
3477,2
3478,1
3479,2
3480,1
3481,4
3482,6
3483,1
3484,5
3485,0
3486,0
3487,1
3488,3
3489,2
3490,3
3491,2
3492,0
3493,0
3494,1
3495,0
3496,5
3497,2
3498,1
3499,0
3500,1
3501,3
3502,0
3503,0
3504,0
3505,2
3506,0
3507,0
3508,0
3509,2
3510,0
3511,0
3512,3
3513,0
3514,0
3515,2
3516,1
3517,0
3518,2
3519,2
3520,2
3521,0
3522,2
3523,0
3524,0
3525,2
3526,0
3527,0
3528,2
3529,0
3530,0
3531,0
3532,0
3533,0
3534,4
3535,2
3536,2
3537,1
3538,3
3539,2
3540,1
3541,3
3542,3
3543,0
3544,6
3545,0
3546,0
3547,1
3548,0
3549,3
3550,0
3551,1
3552,2
3553,1
3554,0
3555,0
3556,0
3557,0
3558,1
3559,0
3560,1
3561,0
3562,0
3563,5
3564,1
3565,0
3566,0
3567,5
3568,0
3569,8
3570,2
3571,0
3572,0
3573,0
3574,2
3575,0
3576,1
3577,1
3578,0
3579,2
3580,0
3581,1
3582,2
3583,0
3584,1
3585,1
3586,0
3587,0
3588,1
3589,2
3590,1
3591,2
3592,0
3593,2
3594,2
3595,0
3596,4
3597,2
3598,4
3599,0
3600,4
3601,5
3602,2
3603,4
3604,1
3605,2
3606,2
3607,0
3608,0
3609,2
3610,0
3611,4
3612,0
3613,0
3614,0
3615,5
3616,0
3617,0
3618,0
3619,0
3620,0
3621,5
3622,2
3623,0
3624,0
3625,0
3626,0
3627,4
3628,0
3629,0
3630,1
3631,0
3632,0
3633,1
3634,2
3635,0
3636,1
3637,1
3638,0
3639,0
3640,0
3641,0
3642,4
3643,0
3644,2
3645,0
3646,0
3647,0
3648,0
3649,6
3650,0
3651,1
3652,1
3653,3
3654,0
3655,1
3656,0
3657,1
3658,0
3659,0
3660,0
3661,0
3662,0
3663,2
3664,2
3665,0
3666,5
3667,3
3668,0
3669,0
3670,1
3671,0
3672,0
3673,0
3674,2
3675,0
3676,1
3677,0
3678,0
3679,1
3680,0
3681,5
3682,1
3683,1
3684,0
3685,0
3686,1
3687,6
3688,2
3689,0
3690,2
3691,0
3692,0
3693,5
3694,0
3695,0
3696,0
3697,2
3698,0
3699,1
3700,0
3701,2
3702,2
3703,2
3704,3
3705,1
3706,4
3707,0
3708,5
3709,1
3710,0
3711,0
3712,0
3713,2
3714,0
3715,0
3716,0
3717,1
3718,0
3719,0
3720,0
3721,1
3722,0
3723,0
3724,1
3725,0
3726,5
3727,1
3728,0
3729,0
3730,0
3731,2
3732,0
3733,6
3734,2
3735,2
3736,0
3737,2
3738,0
3739,0
3740,0
3741,0
3742,1
3743,0
3744,1
3745,0
3746,0
3747,2
3748,2
3749,6
3750,0
3751,2
3752,2
3753,1
3754,1
3755,0
3756,1
3757,0
3758,0
3759,0
3760,0
3761,1
3762,1
3763,0
3764,2
3765,1
3766,2
3767,0
3768,0
3769,0
3770,2
3771,2
3772,0
3773,0
3774,2
3775,0
3776,4
3777,1
3778,0
3779,5
3780,2
3781,2
3782,0
3783,2
3784,0
3785,0
3786,2
3787,2
3788,0
3789,5
3790,2
3791,0
3792,0
3793,0
3794,0
3795,3
3796,0
3797,0
3798,1
3799,2
3800,0
3801,1
3802,0
3803,0
3804,2
3805,0
3806,3
3807,2
3808,1
3809,6
3810,1
3811,0
3812,2
3813,0
3814,2
3815,1
3816,0
3817,0
3818,2
3819,2
3820,0
3821,2
3822,0
3823,0
3824,0
3825,1
3826,0
3827,2
3828,0
3829,0
3830,1
3831,0
3832,0
3833,6
3834,1
3835,2
3836,1
3837,1
3838,2
3839,1
3840,0
3841,0
3842,1
3843,0
3844,1
3845,1
3846,5
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,2
3855,1
3856,0
3857,2
3858,0
3859,3
3860,2
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,1
3868,1
3869,0
3870,0
3871,0
3872,1
3873,4
3874,0
3875,0
3876,1
3877,0
3878,0
3879,2
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,1
3887,0
3888,0
3889,0
3890,0
3891,0
3892,5
3893,0
3894,1
3895,1
3896,2
3897,0
3898,2
3899,0
3900,5
3901,2
3902,1
3903,0
3904,1
3905,0
3906,0
3907,1
3908,0
3909,2
3910,0
3911,1
3912,5
3913,5
3914,0
3915,2
3916,1
3917,2
3918,0
3919,0
3920,0
3921,1
3922,0
3923,2
3924,0
3925,0
3926,2
3927,6
3928,0
3929,1
3930,0
3931,0
3932,0
3933,0
3934,0
3935,8
3936,0
3937,0
3938,1
3939,5
3940,2
3941,1
3942,2
3943,1
3944,2
3945,0
3946,0
3947,0
3948,1
3949,0
3950,0
3951,1
3952,3
3953,0
3954,0
3955,0
3956,2
3957,1
3958,2
3959,1
3960,0
3961,0
3962,0
3963,3
3964,2
3965,1
3966,0
3967,0
3968,2
3969,6
3970,0
3971,0
3972,0
3973,0
3974,2
3975,2
3976,0
3977,0
3978,0
3979,1
3980,3
3981,0
3982,6
3983,0
3984,2
3985,0
3986,0
3987,0
3988,1
3989,0
3990,0
3991,4
3992,0
3993,3
3994,0
3995,1
3996,0
3997,2
3998,0
3999,0
4000,0
4001,1
4002,0
4003,0
4004,2
4005,0
4006,4
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,6
4015,0
4016,0
4017,1
4018,0
4019,1
4020,0
4021,0
4022,0
4023,0
4024,2
4025,0
4026,0
4027,0
4028,0
4029,4
4030,2
4031,1
4032,0
4033,0
4034,0
4035,0
4036,3
4037,4
4038,0
4039,6
4040,0
4041,0
4042,2
4043,2
4044,4
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,1
4055,0
4056,0
4057,0
4058,3
4059,1
4060,0
4061,1
4062,1
4063,5
4064,3
4065,6
4066,0
4067,1
4068,0
4069,3
4070,1
4071,3
4072,0
4073,2
4074,0
4075,0
4076,0
4077,0
4078,0
4079,0
4080,2
4081,0
4082,0
4083,0
4084,0
4085,0
4086,2
4087,0
4088,0
4089,1
4090,0
4091,0
4092,2
4093,0
4094,1
4095,1
4096,1
4097,0
4098,1
4099,6
4100,0
4101,2
4102,6
4103,2
4104,0
4105,0
4106,8
4107,2
4108,2
4109,0
4110,2
4111,4
4112,3
4113,4
4114,0
4115,0
4116,2
4117,0
4118,2
4119,2
4120,0
4121,0
4122,2
4123,0
4124,2
4125,1
4126,4
4127,2
4128,6
4129,1
4130,0
4131,1
4132,2
4133,0
4134,2
4135,3
4136,3
4137,1
4138,0
4139,0
4140,1
4141,0
4142,0
4143,0
4144,0
4145,2
4146,3
4147,0
4148,2
4149,3
4150,2
4151,0
4152,2
4153,0
4154,1
4155,0
4156,0
4157,0
4158,3
4159,0
4160,0
4161,1
4162,1
4163,2
4164,1
4165,0
4166,8
4167,0
4168,0
4169,2
4170,1
4171,6
4172,2
4173,0
4174,0
4175,0
4176,0
4177,6
4178,0
4179,0
4180,0
4181,0
4182,0
4183,1
4184,0
4185,1
4186,2
4187,2
4188,2
4189,0
4190,0
4191,3
4192,4
4193,1
4194,0
4195,0
4196,2
4197,1
4198,0
4199,0
4200,0
4201,5
4202,2
4203,0
4204,3
4205,5
4206,0
4207,4
4208,0
4209,0
4210,0
4211,0
4212,0
4213,1
4214,0
4215,0
4216,0
4217,3
4218,0
4219,2
4220,1
4221,0
4222,1
4223,2
4224,0
4225,0
4226,0
4227,6
4228,1
4229,3
4230,2
4231,2
4232,0
4233,0
4234,1
4235,6
4236,0
4237,2
4238,4
4239,0
4240,2
4241,2
4242,0
4243,0
4244,1
4245,0
4246,2
4247,1
4248,0
4249,0
4250,0
4251,2
4252,0
4253,2
4254,1
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,2
4262,0
4263,2
4264,2
4265,0
4266,1
4267,0
4268,1
4269,3
4270,0
4271,2
4272,1
4273,4
4274,0
4275,4
4276,0
4277,0
4278,1
4279,0
4280,0
4281,5
4282,2
4283,2
4284,0
4285,0
4286,2
4287,0
4288,1
4289,0
4290,0
4291,0
4292,0
4293,0
4294,2
4295,0
4296,0
4297,2
4298,1
4299,0
4300,0
4301,0
4302,0
4303,1
4304,4
4305,2
4306,2
4307,0
4308,2
4309,1
4310,2
4311,0
4312,2
4313,0
4314,3
4315,1
4316,1
4317,0
4318,2
4319,1
4320,0
4321,0
4322,0
4323,5
4324,0
4325,1
4326,2
4327,2
4328,0
4329,0
4330,1
4331,0
4332,0
4333,1
4334,0
4335,2
4336,2
4337,2
4338,1
4339,1
4340,0
4341,1
4342,1
4343,0
4344,0
4345,0
4346,3
4347,1
4348,0
4349,3
4350,0
4351,1
4352,1
4353,1
4354,0
4355,5
4356,0
4357,0
4358,0
4359,1
4360,0
4361,1
4362,0
4363,1
4364,0
4365,0
4366,5
4367,0
4368,1
4369,2
4370,0
4371,1
4372,0
4373,0
4374,1
4375,3
4376,1
4377,0
4378,5
4379,2
4380,8
4381,0
4382,3
4383,0
4384,1
4385,2
4386,2
4387,1
4388,2
4389,2
4390,1
4391,2
4392,2
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,2
4401,5
4402,0
4403,2
4404,0
4405,1
4406,0
4407,0
4408,3
4409,3
4410,1
4411,0
4412,0
4413,1
4414,1
4415,2
4416,0
4417,0
4418,0
4419,6
4420,0
4421,1
4422,1
4423,0
4424,0
4425,0
4426,2
4427,0
4428,0
4429,1
4430,4
4431,0
4432,0
4433,0
4434,2
4435,2
4436,0
4437,4
4438,2
4439,0
4440,0
4441,0
4442,0
4443,3
4444,2
4445,4
4446,0
4447,0
4448,2
4449,0
4450,0
4451,6
4452,0
4453,0
4454,2
4455,1
4456,6
4457,6
4458,1
4459,2
4460,0
4461,4
4462,0
4463,0
4464,2
4465,3
4466,2
4467,1
4468,5
4469,2
4470,1
4471,2
4472,0
4473,0
4474,0
4475,0
4476,0
4477,1
4478,0
4479,0
4480,3
4481,2
4482,0
4483,1
4484,1
4485,1
4486,0
4487,5
4488,0
4489,1
4490,6
4491,0
4492,2
4493,1
4494,1
4495,0
4496,0
4497,0
4498,0
4499,0
4500,5
4501,1
4502,0
4503,0
4504,1
4505,4
4506,2
4507,1
4508,3
4509,0
4510,1
4511,0
4512,0
4513,0
4514,0
4515,8
4516,0
4517,6
4518,0
4519,0
4520,1
4521,0
4522,1
4523,0
4524,1
4525,2
4526,0
4527,0
4528,3
4529,2
4530,0
4531,0
4532,0
4533,1
4534,2
4535,0
4536,5
4537,0
4538,0
4539,0
4540,6
4541,0
4542,2
4543,0
4544,2
4545,2
4546,0
4547,2
4548,2
4549,0
4550,0
4551,2
4552,2
4553,2
4554,2
4555,3
4556,1
4557,2
4558,0
4559,1
4560,0
4561,3
4562,0
4563,9
4564,5
4565,0
4566,0
4567,4
4568,1
4569,2
4570,2
4571,2
4572,2
4573,2
4574,0
4575,0
4576,0
4577,0
4578,6
4579,0
4580,3
4581,0
4582,5
4583,2
4584,2
4585,1
4586,8
4587,2
4588,2
4589,4
4590,2
4591,2
4592,2
4593,8
4594,4
4595,1
4596,0
4597,1
4598,0
4599,1
4600,2
4601,0
4602,3
4603,0
4604,0
4605,0
4606,0
4607,0
4608,3
4609,0
4610,0
4611,1
4612,2
4613,2
4614,0
4615,0
4616,0
4617,5
4618,1
4619,2
4620,0
4621,0
4622,4
4623,0
4624,0
4625,4
4626,0
4627,1
4628,0
4629,2
4630,0
4631,0
4632,0
4633,1
4634,1
4635,2
4636,2
4637,2
4638,6
4639,0
4640,0
4641,0
4642,0
4643,1
4644,1
4645,6
4646,0
4647,2
4648,0
4649,0
4650,0
4651,1
4652,0
4653,0
4654,2
4655,2
4656,0
4657,1
4658,1
4659,0
4660,2
4661,0
4662,1
4663,1
4664,0
4665,0
4666,1
4667,0
4668,0
4669,0
4670,0
4671,0
4672,1
4673,0
4674,0
4675,2
4676,1
4677,2
4678,0
4679,0
4680,2
4681,2
4682,0
4683,0
4684,0
4685,0
4686,4
4687,1
4688,1
4689,0
4690,1
4691,0
4692,2
4693,0
4694,2
4695,4
4696,1
4697,0
4698,6
4699,2
4700,0
4701,1
4702,0
4703,1
4704,2
4705,0
4706,1
4707,0
4708,1
4709,6
4710,0
4711,0
4712,1
4713,0
4714,4
4715,0
4716,2
4717,2
4718,2
4719,0
4720,0
4721,0
4722,0
4723,0
4724,1
4725,0
4726,2
4727,0
4728,1
4729,2
4730,1
4731,0
4732,0
4733,1
4734,4
4735,3
4736,0
4737,4
4738,1
4739,0
4740,0
4741,0
4742,0
4743,0
4744,0
4745,0
4746,0
4747,0
4748,0
4749,1
4750,0
4751,1
4752,0
4753,1
4754,1
4755,1
4756,0
4757,0
4758,5
4759,4
4760,0
4761,0
4762,2
4763,2
4764,0
4765,0
4766,0
4767,2
4768,0
4769,0
4770,0
4771,6
4772,0
4773,0
4774,2
4775,0
4776,2
4777,0
4778,0
4779,5
4780,0
4781,0
4782,0
4783,0
4784,5
4785,0
4786,0
4787,0
4788,2
4789,3
4790,0
4791,0
4792,0
4793,0
4794,2
4795,1
4796,3
4797,1
4798,2
4799,0
4800,2
4801,0
4802,2
4803,2
4804,0
4805,0
4806,1
4807,1
4808,2
4809,0
4810,5
4811,0
4812,0
4813,0
4814,2
4815,0
4816,0
4817,0
4818,1
4819,2
4820,1
4821,0
4822,2
4823,2
4824,0
4825,0
4826,0
4827,5
4828,0
4829,1
4830,3
4831,0
4832,2
4833,3
4834,0
4835,2
4836,8
4837,0
4838,0
4839,2
4840,0
4841,0
4842,0
4843,0
4844,0
4845,1
4846,1
4847,4
4848,0
4849,0
4850,9
4851,0
4852,2
4853,0
4854,0
4855,1
4856,1
4857,1
4858,0
4859,0
4860,2
4861,2
4862,0
4863,2
4864,1
4865,0
4866,0
4867,2
4868,0
4869,0
4870,0
4871,2
4872,0
4873,0
4874,0
4875,3
4876,0
4877,0
4878,3
4879,3
4880,5
4881,1
4882,0
4883,0
4884,2
4885,1
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,5
4894,0
4895,0
4896,0
4897,0
4898,1
4899,3
4900,0
4901,0
4902,1
4903,2
4904,0
4905,2
4906,2
4907,0
4908,0
4909,0
4910,0
4911,0
4912,5
4913,0
4914,1
4915,2
4916,2
4917,5
4918,0
4919,0
4920,5
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,1
4930,2
4931,0
4932,0
4933,1
4934,2
4935,0
4936,2
4937,0
4938,0
4939,2
4940,2
4941,0
4942,0
4943,1
4944,0
4945,0
4946,4
4947,2
4948,0
4949,0
4950,0
4951,0
4952,0
4953,5
4954,0
4955,0
4956,1
4957,0
4958,0
4959,2
4960,0
4961,0
4962,2
4963,0
4964,0
4965,1
4966,4
4967,2
4968,0
4969,1
4970,0
4971,2
4972,0
4973,0
4974,0
4975,0
4976,0
4977,0
4978,2
4979,1
4980,0
4981,0
4982,0
4983,2
4984,2
4985,1
4986,0
4987,1
4988,0
4989,0
4990,0
4991,5
4992,2
4993,2
4994,2
4995,0
4996,0
4997,0
4998,0
4999,0
5000,2
5001,0
5002,0
5003,0
5004,2
5005,4
5006,0
5007,1
5008,0
5009,0
5010,2
5011,2
5012,2
5013,1
5014,1
5015,2
5016,4
5017,1
5018,0
5019,1
5020,0
5021,3
5022,2
5023,0
5024,0
5025,0
5026,3
5027,3
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,2
5035,5
5036,0
5037,0
5038,0
5039,1
5040,6
5041,0
5042,2
5043,2
5044,0
5045,0
5046,2
5047,1
5048,2
5049,2
5050,0
5051,2
5052,0
5053,0
5054,0
5055,2
5056,1
5057,3
5058,1
5059,2
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,1
5067,1
5068,3
5069,3
5070,2
5071,1
5072,5
5073,2
5074,0
5075,1
5076,2
5077,2
5078,0
5079,0
5080,0
5081,0
5082,0
5083,2
5084,0
5085,2
5086,0
5087,1
5088,1
5089,0
5090,0
5091,1
5092,1
5093,0
5094,1
5095,2
5096,6
5097,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,1
5104,0
5105,0
5106,0
5107,3
5108,0
5109,0
5110,0
5111,2
5112,2
5113,0
5114,0
5115,1
5116,5
5117,1
5118,2
5119,1
5120,0
5121,0
5122,0
5123,1
5124,0
5125,0
5126,0
5127,0
5128,4
5129,4
5130,0
5131,2
5132,3
5133,0
5134,1
5135,1
5136,1
5137,1
5138,0
5139,0
5140,0
5141,1
5142,0
5143,0
5144,6
5145,0
5146,0
5147,0
5148,0
5149,0
5150,2
5151,0
5152,4
5153,0
5154,0
5155,0
5156,2
5157,0
5158,2
5159,0
5160,6
5161,0
5162,5
5163,0
5164,0
5165,5
5166,4
5167,0
5168,0
5169,2
5170,4
5171,2
5172,2
5173,0
5174,2
5175,0
5176,0
5177,0
5178,1
5179,0
5180,2
5181,0
5182,2
5183,2
5184,5
5185,5
5186,1
5187,1
5188,0
5189,0
5190,2
5191,2
5192,0
5193,1
5194,0
5195,3
5196,0
5197,1
5198,0
5199,0
5200,0
5201,2
5202,0
5203,1
5204,2
5205,1
5206,1
5207,1
5208,0
5209,0
5210,6
5211,0
5212,3
5213,0
5214,0
5215,0
5216,0
5217,1
5218,0
5219,0
5220,0
5221,1
5222,0
5223,1
5224,5
5225,0
5226,1
5227,2
5228,0
5229,0
5230,4
5231,0
5232,2
5233,0
5234,8
5235,2
5236,0
5237,1
5238,3
5239,1
5240,0
5241,4
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,1
5249,0
5250,2
5251,0
5252,0
5253,3
5254,4
5255,2
5256,0
5257,2
5258,0
5259,1
5260,1
5261,6
5262,0
5263,0
5264,0
5265,0
5266,0
5267,2
5268,0
5269,2
5270,2
5271,0
5272,0
5273,0
5274,4
5275,0
5276,2
5277,5
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,5
5285,5
5286,1
5287,1
5288,3
5289,2
5290,2
5291,0
5292,1
5293,0
5294,0
5295,1
5296,4
5297,1
5298,0
5299,2
5300,2
5301,2
5302,2
5303,0
5304,3
5305,0
5306,0
5307,0
5308,0
5309,0
5310,1
5311,0
5312,0
5313,1
5314,1
5315,1
5316,0
5317,0
5318,0
5319,0
5320,0
5321,0
5322,0
5323,0
5324,6
5325,0
5326,0
5327,2
5328,8
5329,3
5330,0
5331,0
5332,5
5333,0
5334,1
5335,3
5336,2
5337,2
5338,1
5339,0
5340,0
5341,0
5342,2
5343,0
5344,0
5345,1
5346,0
5347,2
5348,1
5349,2
5350,4
5351,2
5352,0
5353,4
5354,0
5355,2
5356,0
5357,0
5358,0
5359,4
5360,2
5361,0
5362,1
5363,0
5364,4
5365,2
5366,5
5367,2
5368,0
5369,1
5370,0
5371,2
5372,3
5373,2
5374,0
5375,0
5376,1
5377,2
5378,0
5379,2
5380,0
5381,3
5382,0
5383,4
5384,1
5385,4
5386,0
5387,2
5388,0
5389,2
5390,0
5391,0
5392,1
5393,2
5394,0
5395,1
5396,2
5397,2
5398,2
5399,0
5400,5
5401,1
5402,0
5403,0
5404,0
5405,1
5406,1
5407,2
5408,3
5409,0
5410,2
5411,0
5412,2
5413,0
5414,0
5415,0
5416,5
5417,3
5418,0
5419,1
5420,0
5421,0
5422,0
5423,0
5424,0
5425,1
5426,1
5427,4
5428,2
5429,4
5430,0
5431,2
5432,9
5433,0
5434,2
5435,5
5436,1
5437,3
5438,1
5439,2
5440,0
5441,0
5442,2
5443,4
5444,0
5445,0
5446,3
5447,0
5448,0
5449,0
5450,3
5451,0
5452,2
5453,0
5454,0
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,1
5463,2
5464,0
5465,6
5466,0
5467,0
5468,0
5469,2
5470,0
5471,2
5472,0
5473,0
5474,2
5475,1
5476,1
5477,0
5478,2
5479,0
5480,2
5481,0
5482,4
5483,0
5484,1
5485,0
5486,0
5487,2
5488,2
5489,6
5490,1
5491,3
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,2
5499,0
5500,0
5501,1
5502,2
5503,0
5504,0
5505,0
5506,0
5507,2
5508,0
5509,2
5510,6
5511,0
5512,3
5513,0
5514,1
5515,0
5516,0
5517,1
5518,0
5519,2
5520,2
5521,0
5522,4
5523,1
5524,0
5525,2
5526,0
5527,0
5528,2
5529,5
5530,2
5531,2
5532,0
5533,2
5534,3
5535,0
5536,0
5537,5
5538,0
5539,2
5540,1
5541,0
5542,1
5543,0
5544,3
5545,0
5546,0
5547,2
5548,0
5549,0
5550,0
5551,8
5552,1
5553,1
5554,0
5555,2
5556,1
5557,1
5558,0
5559,1
5560,2
5561,0
5562,8
5563,0
5564,0
5565,0
5566,2
5567,0
5568,0
5569,5
5570,2
5571,0
5572,2
5573,0
5574,0
5575,2
5576,3
5577,0
5578,0
5579,0
5580,1
5581,0
5582,0
5583,1
5584,0
5585,0
5586,0
5587,0
5588,1
5589,2
5590,1
5591,0
5592,1
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,2
5600,0
5601,0
5602,0
5603,0
5604,0
5605,2
5606,0
5607,0
5608,0
5609,0
5610,7
5611,3
5612,5
5613,5
5614,0
5615,0
5616,2
5617,0
5618,0
5619,0
5620,5
5621,1
5622,2
5623,2
5624,1
5625,1
5626,0
5627,0
5628,0
5629,0
5630,0
5631,4
5632,2
5633,5
5634,0
5635,0
5636,5
5637,0
5638,1
5639,0
5640,0
5641,1
5642,0
5643,2
5644,1
5645,5
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5652,2
5653,2
5654,0
5655,0
5656,0
5657,6
5658,0
5659,1
5660,0
5661,0
5662,2
5663,4
5664,1
5665,1
5666,0
5667,6
5668,0
5669,0
5670,0
5671,0
5672,2
5673,0
5674,1
5675,0
5676,1
5677,0
5678,1
5679,2
5680,1
5681,2
5682,0
5683,1
5684,3
5685,2
5686,0
5687,2
5688,0
5689,0
5690,8
5691,3
5692,2
5693,3
5694,3
5695,2
5696,0
5697,1
5698,0
5699,0
5700,0
5701,2
5702,1
5703,0
5704,0
5705,2
5706,2
5707,0
5708,0
5709,0
5710,6
5711,2
5712,3
5713,0
5714,3
5715,0
5716,5
5717,3
5718,0
5719,0
5720,0
5721,0
5722,0
5723,2
5724,4
5725,0
5726,2
5727,0
5728,0
5729,1
5730,0
5731,2
5732,0
5733,0
5734,0
5735,3
5736,2
5737,0
5738,0
5739,0
5740,1
5741,1
5742,6
5743,2
5744,2
5745,0
5746,0
5747,0
5748,2
5749,2
5750,6
5751,0
5752,0
5753,0
5754,2
5755,0
5756,2
5757,0
5758,1
5759,1
5760,2
5761,3
5762,0
5763,0
5764,3
5765,0
5766,0
5767,6
5768,0
5769,6
5770,0
5771,2
5772,0
5773,1
5774,2
5775,2
5776,0
5777,2
5778,2
5779,1
5780,0
5781,1
5782,0
5783,2
5784,0
5785,0
5786,0
5787,5
5788,0
5789,0
5790,2
5791,0
5792,0
5793,0
5794,2
5795,0
5796,0
